joint_0,joint_1,joint_2,joint_3,joint_4,joint_5,joint_6,joint_7,joint_8,joint_9,joint_10,joint_11,joint_12,joint_13,joint_14,joint_15,joint_16,joint_17,joint_18,joint_19,joint_20,joint_21,joint_22,joint_23,joint_24,joint_25,joint_26,joint_27,joint_28
-0.968912,-0.300050,0.126548,0.190006,-0.266842,0.240306,0.182961,0.137941,0.518543,1.201348,1.282926,0.459374,-1.074749,-0.318956,-0.654294,0.687539,-1.113219,-0.067778,0.041402,-0.078828,0.839818,1.205422,0.593847,0.010343,-0.188041,-0.205605,-0.203348,-0.040243,-0.064015
-1.007610,-0.287868,0.128643,0.187385,-0.272737,0.246384,0.164546,0.151122,0.519417,1.188812,1.288579,0.543225,-1.147614,-0.310792,-0.665353,0.656014,-1.047560,-0.071239,0.040511,-0.027365,0.906171,1.204976,0.600083,-0.009585,-0.189924,-0.208827,-0.205349,-0.027412,-0.077331
-1.053394,-0.278335,0.139468,0.183953,-0.279464,0.252856,0.143874,0.162046,0.520000,1.174654,1.293055,0.620314,-1.216628,-0.303348,-0.675360,0.630135,-0.988345,-0.075620,0.038897,0.022727,0.962170,1.207995,0.602485,-0.036234,-0.195618,-0.212035,-0.208423,-0.008393,-0.092097
-1.113351,-0.274102,0.167753,0.178900,-0.287857,0.260115,0.118687,0.168458,0.520000,1.157253,1.295176,0.683878,-1.277938,-0.297345,-0.683265,0.615546,-0.942016,-0.081841,0.035838,0.070078,0.997465,1.217945,0.597219,-0.076327,-0.208936,-0.215215,-0.213642,0.023003,-0.109761
-1.161922,-0.269304,0.191079,0.171438,-0.294057,0.264712,0.095662,0.177092,0.520000,1.143827,1.300605,0.742287,-1.322784,-0.291141,-0.687623,0.604829,-0.905138,-0.085261,0.036394,0.111175,1.020506,1.220433,0.589438,-0.122165,-0.205531,-0.217112,-0.217218,0.046211,-0.130763
-1.204799,-0.264223,0.211925,0.162772,-0.299162,0.267979,0.073719,0.186838,0.520000,1.132389,1.307687,0.798119,-1.359397,-0.284835,-0.690208,0.596048,-0.872986,-0.087281,0.038758,0.149144,1.037420,1.219190,0.580399,-0.170874,-0.193764,-0.218369,-0.219973,0.065326,-0.153434
-1.266586,-0.260509,0.244121,0.144792,-0.318336,0.268806,0.038529,0.197809,0.520000,1.100716,1.313335,0.849717,-1.413315,-0.270862,-0.685743,0.599754,-0.846781,-0.090661,0.045642,0.191773,1.048587,1.218009,0.554642,-0.228581,-0.192257,-0.218734,-0.221991,0.093785,-0.184931
-1.329257,-0.255618,0.276349,0.126500,-0.343832,0.266337,0.001857,0.204328,0.520000,1.070275,1.315682,0.897687,-1.465592,-0.258241,-0.678682,0.605788,-0.821327,-0.092312,0.051392,0.231639,1.056228,1.217695,0.527295,-0.288642,-0.187991,-0.220001,-0.223782,0.121474,-0.221189
-1.393696,-0.248371,0.308642,0.107586,-0.381972,0.257275,-0.037782,0.201946,0.520000,1.042300,1.311428,0.938399,-1.514588,-0.248326,-0.666426,0.616478,-0.797376,-0.090504,0.054871,0.265977,1.056816,1.219113,0.496771,-0.353411,-0.178204,-0.223074,-0.225120,0.147623,-0.266971
-1.446436,-0.236138,0.338369,0.092473,-0.409436,0.251553,-0.065756,0.205654,0.520000,1.031715,1.309328,0.969602,-1.553440,-0.237529,-0.659121,0.623815,-0.778427,-0.087647,0.058241,0.302617,1.050879,1.215205,0.470432,-0.412863,-0.167885,-0.230548,-0.227774,0.178848,-0.311767
-1.493326,-0.221411,0.366814,0.079260,-0.431561,0.247500,-0.087896,0.212407,0.520000,1.029825,1.308305,0.996050,-1.587220,-0.226292,-0.654291,0.629475,-0.761979,-0.084266,0.061556,0.340406,1.041680,1.208633,0.446186,-0.469655,-0.157299,-0.240223,-0.231085,0.212610,-0.356071
-1.537420,-0.198201,0.397957,0.066672,-0.466563,0.246798,-0.108810,0.213294,0.520000,1.026001,1.290025,1.012933,-1.618468,-0.212089,-0.649152,0.644469,-0.746640,-0.079323,0.063768,0.374994,1.018196,1.200891,0.400172,-0.516652,-0.139135,-0.258484,-0.240969,0.242578,-0.398115
-1.567452,-0.169109,0.427191,0.055227,-0.498593,0.246923,-0.126576,0.214907,0.520000,1.018314,1.271164,1.027145,-1.645217,-0.195745,-0.641347,0.658969,-0.733334,-0.076259,0.066012,0.407837,0.999643,1.194589,0.364349,-0.559572,-0.124132,-0.275323,-0.248430,0.272440,-0.437346
-1.569363,-0.128252,0.452606,0.046068,-0.524678,0.248699,-0.138042,0.217971,0.520000,1.002898,1.251143,1.036016,-1.662973,-0.175118,-0.628212,0.672481,-0.724093,-0.076955,0.068323,0.437189,0.990951,1.191168,0.348906,-0.594339,-0.115451,-0.289318,-0.251048,0.302091,-0.470951
-1.570000,-0.091667,0.484395,0.042844,-0.555282,0.243749,-0.148914,0.216978,0.520000,0.961678,1.220157,1.043373,-1.686182,-0.163705,-0.593777,0.692468,-0.719042,-0.075386,0.071472,0.471479,0.983941,1.192611,0.343213,-0.620298,-0.113112,-0.303338,-0.247223,0.329151,-0.514403
-1.570000,-0.057217,0.519372,0.042589,-0.588144,0.235436,-0.159489,0.213957,0.520000,0.907555,1.183689,1.049975,-1.712118,-0.156901,-0.548694,0.715693,-0.716085,-0.072685,0.075040,0.508239,0.977772,1.196484,0.342396,-0.641854,-0.113944,-0.317371,-0.240176,0.354914,-0.562778
-1.570000,-0.034389,0.555505,0.044677,-0.627492,0.221979,-0.176140,0.203405,0.520000,0.831639,1.147930,1.040842,-1.749033,-0.089960,-0.514453,0.741141,-0.717978,-0.086086,0.072133,0.545649,0.971019,1.200018,0.353345,-0.657618,-0.120966,-0.342177,-0.228670,0.371031,-0.582786
-1.570000,-0.015425,0.584090,0.049323,-0.661953,0.212103,-0.194294,0.193106,0.520000,0.770564,1.120257,1.033191,-1.780096,-0.032637,-0.482462,0.763161,-0.718497,-0.096996,0.071797,0.580240,0.971835,1.203920,0.362483,-0.670510,-0.127055,-0.361414,-0.219824,0.387821,-0.597250
