joint_0,joint_1,joint_2,joint_3,joint_4,joint_5,joint_6,joint_7,joint_8,joint_9,joint_10,joint_11,joint_12,joint_13,joint_14,joint_15,joint_16,joint_17,joint_18,joint_19,joint_20,joint_21,joint_22,joint_23,joint_24,joint_25,joint_26,joint_27,joint_28
-1.227017,-0.004239,0.560603,-0.079753,-0.128557,-0.165346,0.384884,-0.421538,0.472297,2.208252,0.237392,0.390561,-1.428690,-0.044024,-0.026513,0.525573,-0.552776,-0.255965,0.051269,-0.293107,1.130921,-0.469195,-0.016991,-0.812347,0.472589,-0.339136,-0.095469,-0.068363,0.305775
-1.154463,-0.053969,0.511367,-0.096334,-0.126616,-0.177587,0.379516,-0.428302,0.456561,2.189880,0.240378,0.338660,-1.421219,-0.074708,-0.020172,0.499660,-0.551664,-0.250911,0.047512,-0.284183,1.133387,-0.470022,-0.040021,-0.817443,0.514172,-0.343047,-0.095594,-0.077907,0.306301
-1.060501,-0.106582,0.462569,-0.117116,-0.117466,-0.181175,0.353702,-0.425333,0.432297,2.137388,0.240765,0.273487,-1.396540,-0.124531,-0.020586,0.472947,-0.546993,-0.241082,0.049004,-0.278306,1.127840,-0.475102,-0.064138,-0.811230,0.544425,-0.345982,-0.093600,-0.076953,0.312442
-0.961682,-0.161609,0.412182,-0.129014,-0.107073,-0.181100,0.328483,-0.422820,0.406921,2.073173,0.246079,0.201013,-1.363504,-0.160035,-0.026193,0.448251,-0.543085,-0.228965,0.049159,-0.268355,1.118792,-0.479626,-0.091729,-0.792860,0.573825,-0.349155,-0.094388,-0.078638,0.316966
-0.853150,-0.221463,0.358619,-0.123142,-0.094198,-0.173698,0.304452,-0.421220,0.379319,1.985510,0.261247,0.113939,-1.313757,-0.166901,-0.042186,0.427590,-0.540707,-0.212275,0.046641,-0.250259,1.102740,-0.483042,-0.126268,-0.750174,0.601519,-0.352801,-0.100741,-0.085600,0.318253
-0.742481,-0.282862,0.298160,-0.109174,-0.083619,-0.165261,0.301578,-0.426574,0.352891,1.877635,0.289275,0.000232,-1.245725,-0.169919,-0.075092,0.418055,-0.550022,-0.197245,0.049046,-0.217865,1.071554,-0.477533,-0.169302,-0.681683,0.621679,-0.362375,-0.114187,-0.065155,0.296339
-0.630743,-0.345032,0.234254,-0.091160,-0.074188,-0.156308,0.309283,-0.435404,0.327050,1.759654,0.323733,-0.126791,-1.168551,-0.171013,-0.116455,0.414084,-0.565183,-0.183044,0.053913,-0.178321,1.032801,-0.467562,-0.216583,-0.600289,0.638073,-0.374911,-0.131179,-0.031008,0.262825
-0.518146,-0.414288,0.148408,-0.083310,-0.066640,-0.141787,0.326644,-0.460603,0.299029,1.620399,0.380848,-0.277309,-1.052739,-0.189955,-0.170606,0.457795,-0.604030,-0.183984,0.062537,-0.146004,0.972681,-0.421022,-0.294957,-0.513931,0.654590,-0.377742,-0.158023,0.021369,0.209377
-0.417699,-0.492181,0.061757,-0.080904,-0.060156,-0.132236,0.344845,-0.488188,0.276808,1.499478,0.441555,-0.435728,-0.926530,-0.225510,-0.215508,0.524367,-0.648669,-0.181621,0.071367,-0.122133,0.897244,-0.346131,-0.372334,-0.433244,0.669197,-0.380960,-0.188093,0.086935,0.154403
-0.341556,-0.587351,-0.026505,-0.089388,-0.055802,-0.132628,0.364726,-0.520544,0.266188,1.415224,0.509447,-0.609952,-0.779527,-0.294292,-0.241909,0.636659,-0.704894,-0.172653,0.080609,-0.115157,0.791173,-0.214535,-0.447716,-0.363898,0.679981,-0.384952,-0.224615,0.178877,0.096375
-0.315567,-0.699525,-0.125729,-0.099072,-0.041755,-0.139587,0.371838,-0.530232,0.273342,1.412797,0.591339,-0.791610,-0.587188,-0.405484,-0.264022,0.806895,-0.773921,-0.141651,0.082506,-0.135561,0.647431,0.063892,-0.499320,-0.273853,0.626318,-0.355570,-0.252427,0.269033,0.065963
-0.314655,-0.820201,-0.230435,-0.109356,-0.022862,-0.149830,0.372566,-0.528584,0.289384,1.451284,0.680231,-0.976984,-0.372182,-0.537880,-0.283990,1.006102,-0.849350,-0.099631,0.080732,-0.169653,0.484854,0.415735,-0.539034,-0.173459,0.540433,-0.309502,-0.275886,0.358297,0.049359
-0.411947,-0.943997,-0.349386,-0.138453,0.015149,-0.143603,0.352584,-0.525955,0.334353,1.646287,0.803086,-1.138470,-0.114785,-0.618744,-0.287383,1.196271,-0.951870,-0.066977,0.077094,-0.271891,0.345999,0.825920,-0.565851,-0.093587,0.448183,-0.212007,-0.250435,0.359456,0.032657
-0.506469,-1.059761,-0.445254,-0.156241,0.047572,-0.139483,0.346000,-0.523954,0.380139,1.843985,0.926318,-1.291250,0.122228,-0.679639,-0.287102,1.345372,-1.030718,-0.034990,0.072892,-0.386209,0.215523,1.155798,-0.587006,-0.035138,0.389649,-0.132215,-0.222643,0.344922,0.027228
-0.595450,-1.159462,-0.494955,-0.151411,0.068817,-0.139575,0.366212,-0.523211,0.427559,2.047073,1.050307,-1.426623,0.318473,-0.700598,-0.279473,1.412339,-1.062223,-0.004334,0.067564,-0.524689,0.101807,1.325064,-0.596836,-0.019535,0.398550,-0.087829,-0.190170,0.298999,0.044343
-0.672469,-1.243061,-0.515321,-0.132978,0.081942,-0.145592,0.383891,-0.522540,0.466624,2.206964,1.164613,-1.552012,0.481655,-0.703977,-0.275413,1.436019,-1.052340,0.023340,0.064001,-0.644412,-0.001832,1.427370,-0.605442,-0.013414,0.397705,-0.051963,-0.160460,0.281323,0.065848
-0.743508,-1.318607,-0.521019,-0.107743,0.091008,-0.154573,0.400303,-0.521905,0.501511,2.345258,1.274078,-1.672411,0.628306,-0.698565,-0.273138,1.438054,-1.021763,0.049523,0.061321,-0.754756,-0.100432,1.496196,-0.613435,-0.012034,0.391986,-0.020357,-0.132132,0.277771,0.089549
-0.732698,-1.350998,-0.497954,-0.105484,0.081824,-0.180139,0.402158,-0.544639,0.506343,2.442912,1.413563,-1.755314,0.716953,-0.762636,-0.327388,1.397463,-0.945619,0.063092,0.031835,-0.854202,-0.101097,1.531808,-0.625690,-0.034558,0.370124,-0.001952,-0.117283,0.278959,0.096315
-0.732556,-1.379106,-0.482618,-0.101679,0.071402,-0.202807,0.406481,-0.561077,0.511630,2.525816,1.537611,-1.825720,0.788077,-0.805998,-0.376259,1.362216,-0.885731,0.074458,0.004812,-0.936091,-0.098572,1.565717,-0.633476,-0.056340,0.355134,0.016718,-0.101360,0.279485,0.104311
-0.753750,-1.398646,-0.482741,-0.094782,0.058501,-0.219680,0.415737,-0.564925,0.517827,2.579218,1.630787,-1.871129,0.824155,-0.807942,-0.414370,1.337656,-0.858353,0.081418,-0.017286,-0.982871,-0.089664,1.596221,-0.632326,-0.076640,0.353887,0.035919,-0.083289,0.278682,0.114765
-0.771165,-1.407127,-0.484400,-0.089047,0.043258,-0.235338,0.426174,-0.566743,0.519935,2.618191,1.711428,-1.903629,0.849006,-0.802389,-0.453032,1.316627,-0.837223,0.085221,-0.043629,-1.018867,-0.075659,1.625945,-0.630697,-0.099109,0.356038,0.051192,-0.066450,0.274374,0.120605
-0.786691,-1.410078,-0.486827,-0.083893,0.026845,-0.250389,0.437202,-0.567546,0.520000,2.649949,1.785801,-1.929675,0.868244,-0.793087,-0.491969,1.297362,-0.819215,0.087444,-0.072095,-1.049473,-0.059106,1.655278,-0.628827,-0.122663,0.359888,0.064502,-0.050225,0.268313,0.124138
-0.809341,-1.413228,-0.491542,-0.081753,0.012604,-0.262589,0.445418,-0.566870,0.520000,2.666171,1.844560,-1.942001,0.873655,-0.795860,-0.528301,1.283276,-0.807919,0.092081,-0.098458,-1.067726,-0.040755,1.671741,-0.628778,-0.137050,0.373940,0.073717,-0.040559,0.267995,0.127792
-0.831917,-1.415288,-0.495013,-0.080476,0.000974,-0.273398,0.453550,-0.565506,0.520000,2.678228,1.899045,-1.951833,0.875553,-0.797245,-0.559286,1.272100,-0.797103,0.095839,-0.122440,-1.083025,-0.022880,1.684704,-0.628399,-0.151320,0.383344,0.082542,-0.032412,0.266430,0.128814
-0.854343,-1.415168,-0.495998,-0.080926,-0.005433,-0.281426,0.461515,-0.562770,0.520000,2.681957,1.944983,-1.956674,0.870423,-0.795854,-0.579578,1.266743,-0.787244,0.097840,-0.141659,-1.092414,-0.005956,1.690666,-0.627361,-0.165355,0.383449,0.090589,-0.027304,0.262372,0.124570
-0.885443,-1.414198,-0.497470,-0.070790,-0.012874,-0.286621,0.461705,-0.563781,0.520000,2.689239,1.989409,-1.962017,0.865845,-0.799605,-0.589660,1.263532,-0.781291,0.106773,-0.155625,-1.100849,0.008001,1.693138,-0.627723,-0.175599,0.384840,0.096066,-0.026632,0.259469,0.119948
-0.920880,-1.412803,-0.499185,-0.055360,-0.020834,-0.290399,0.458008,-0.566665,0.520000,2.698298,2.033079,-1.967611,0.861541,-0.805928,-0.594637,1.261395,-0.777289,0.119170,-0.166963,-1.108808,0.020475,1.693865,-0.628785,-0.183949,0.386873,0.100257,-0.028178,0.257145,0.115138
-0.945858,-1.414020,-0.499874,-0.050097,-0.021736,-0.294147,0.458297,-0.569654,0.520000,2.699364,2.052461,-1.970563,0.857697,-0.810743,-0.599690,1.260346,-0.776244,0.126413,-0.169813,-1.115585,0.028797,1.694426,-0.630995,-0.189098,0.388233,0.104021,-0.027095,0.258912,0.111291
-0.969357,-1.414571,-0.499613,-0.045583,-0.024251,-0.297611,0.458235,-0.570923,0.520000,2.700189,2.070826,-1.973310,0.853584,-0.814902,-0.607551,1.259960,-0.776370,0.133258,-0.174508,-1.121808,0.036199,1.695015,-0.632386,-0.194873,0.389981,0.106456,-0.026957,0.259497,0.106278
-0.989899,-1.413791,-0.497455,-0.042566,-0.029991,-0.300504,0.457471,-0.568756,0.520000,2.700532,2.087159,-1.975644,0.848935,-0.817749,-0.621027,1.260899,-0.778841,0.139306,-0.182892,-1.126925,0.041763,1.695658,-0.632138,-0.201901,0.392504,0.106234,-0.028710,0.257718,0.098930
-1.006540,-1.409623,-0.495084,-0.039704,-0.035274,-0.301860,0.456231,-0.566832,0.520000,2.700105,2.099965,-1.980546,0.847260,-0.822697,-0.628480,1.261902,-0.780583,0.146153,-0.187470,-1.132503,0.044924,1.695946,-0.631819,-0.205821,0.391116,0.105414,-0.029825,0.257001,0.096772
-1.021231,-1.403761,-0.492608,-0.036918,-0.040328,-0.302446,0.454753,-0.565031,0.520000,2.699293,2.111007,-1.986730,0.847073,-0.828695,-0.632920,1.262936,-0.781961,0.153400,-0.190147,-1.138313,0.046884,1.696056,-0.631465,-0.208187,0.387773,0.104294,-0.030620,0.256816,0.097209
-1.034776,-1.401358,-0.490088,-0.035616,-0.043448,-0.302500,0.457005,-0.562864,0.520000,2.696273,2.117173,-1.989637,0.847361,-0.831058,-0.643515,1.264942,-0.782409,0.157913,-0.197084,-1.143532,0.049046,1.696246,-0.631355,-0.209903,0.387451,0.101100,-0.032515,0.259483,0.100054
-1.047616,-1.399479,-0.487835,-0.032434,-0.042910,-0.302809,0.460486,-0.560697,0.520000,2.693201,2.123976,-1.992309,0.848598,-0.834056,-0.646664,1.266432,-0.783362,0.164579,-0.198903,-1.148119,0.050673,1.696430,-0.631843,-0.207120,0.385443,0.098895,-0.035036,0.264807,0.103131
-1.059044,-1.398645,-0.486116,-0.025491,-0.035053,-0.303627,0.466423,-0.558532,0.520000,2.690026,2.132052,-1.994510,0.851736,-0.838324,-0.634921,1.266888,-0.785323,0.175553,-0.190486,-1.151443,0.051231,1.696602,-0.633527,-0.195339,0.380060,0.098667,-0.038811,0.275446,0.106670
-1.066844,-1.399896,-0.483847,-0.022886,-0.024615,-0.303271,0.473656,-0.559949,0.520000,2.684730,2.130687,-1.996329,0.855922,-0.845746,-0.623081,1.267246,-0.787269,0.184932,-0.180018,-1.152749,0.053567,1.696283,-0.633465,-0.193852,0.378120,0.096236,-0.041974,0.281839,0.107624
-1.072829,-1.402189,-0.481303,-0.022449,-0.012887,-0.302328,0.481536,-0.563159,0.520000,2.678373,2.124602,-1.997956,0.860631,-0.854744,-0.611193,1.267554,-0.789207,0.193514,-0.168525,-1.153045,0.056790,1.695717,-0.632530,-0.197512,0.377901,0.092703,-0.044830,0.286107,0.107284
-1.064100,-1.398237,-0.476846,-0.029294,-0.013571,-0.300740,0.491127,-0.559899,0.520000,2.673496,2.120781,-1.995914,0.861473,-0.860241,-0.625778,1.265034,-0.793956,0.195288,-0.174668,-1.153586,0.061044,1.696226,-0.629285,-0.200243,0.374112,0.094042,-0.040732,0.280397,0.108460
-1.058701,-1.395333,-0.472509,-0.034602,-0.012337,-0.299111,0.500177,-0.557439,0.520000,2.667369,2.115366,-1.994475,0.862550,-0.864003,-0.634548,1.262906,-0.798637,0.198273,-0.177682,-1.154324,0.064053,1.696707,-0.627053,-0.200717,0.370700,0.094672,-0.038578,0.276231,0.109458
-1.059964,-1.394525,-0.468414,-0.036839,-0.007267,-0.297398,0.508147,-0.556580,0.520000,2.658743,2.106761,-1.994242,0.864097,-0.864296,-0.631690,1.261564,-0.803180,0.203682,-0.174438,-1.155453,0.064573,1.697129,-0.626846,-0.196677,0.368040,0.093881,-0.040310,0.275156,0.110101
-1.105213,-1.410142,-0.462037,-0.022222,0.000475,-0.294853,0.503864,-0.533918,0.520000,2.642903,2.090060,-1.986967,0.865917,-0.804891,-0.597994,1.264604,-0.815963,0.192654,-0.154725,-1.155164,0.062209,1.697832,-0.620646,-0.193667,0.366772,0.094483,-0.040970,0.270790,0.111922
-1.172455,-1.433972,-0.454519,0.000823,0.009554,-0.291893,0.493456,-0.500353,0.520000,2.623454,2.069310,-1.976173,0.867874,-0.715637,-0.548880,1.269834,-0.832865,0.173407,-0.126776,-1.154165,0.058404,1.698675,-0.611450,-0.191171,0.366200,0.095782,-0.041094,0.264779,0.114332
-1.146729,-1.424161,-0.454349,-0.012666,0.025523,-0.288942,0.504339,-0.516552,0.520000,2.614228,2.045886,-1.978413,0.865267,-0.741535,-0.539263,1.267380,-0.832323,0.185211,-0.119041,-1.153906,0.057749,1.698421,-0.615930,-0.181582,0.360791,0.094771,-0.044907,0.271021,0.116847
-1.129605,-1.418880,-0.453244,-0.023730,0.039027,-0.284667,0.513210,-0.526821,0.520000,2.602406,2.015019,-1.978712,0.861664,-0.752278,-0.527204,1.264404,-0.833516,0.190298,-0.109281,-1.151907,0.057735,1.698238,-0.619541,-0.172289,0.357955,0.093052,-0.048921,0.274656,0.116845
-1.129687,-1.422660,-0.450271,-0.029948,0.047602,-0.277747,0.518058,-0.525229,0.520000,2.585394,1.969267,-1.975128,0.856072,-0.732710,-0.510258,1.260386,-0.838179,0.181952,-0.095473,-1.146429,0.059001,1.698199,-0.621413,-0.163584,0.360267,0.089916,-0.053336,0.273080,0.111810
-1.113940,-1.422635,-0.448136,-0.041175,0.068149,-0.269866,0.523642,-0.530660,0.520000,2.565461,1.912885,-1.979900,0.848894,-0.734327,-0.481174,1.254455,-0.840696,0.181637,-0.069811,-1.143463,0.053820,1.697841,-0.627055,-0.143545,0.356910,0.086166,-0.060498,0.281981,0.108437
-1.090278,-1.420708,-0.446421,-0.054908,0.094683,-0.261505,0.529594,-0.539603,0.520000,2.544067,1.851188,-1.988850,0.840922,-0.746537,-0.446021,1.247568,-0.842142,0.185338,-0.038221,-1.141752,0.045415,1.697324,-0.634584,-0.117838,0.350718,0.082109,-0.069035,0.296120,0.105895
-1.039171,-1.411053,-0.439840,-0.078100,0.110758,-0.250925,0.533076,-0.544968,0.520000,2.513059,1.782106,-1.995371,0.824227,-0.767197,-0.443212,1.238921,-0.840594,0.183715,-0.022329,-1.143121,0.044124,1.694997,-0.641896,-0.098264,0.343173,0.076044,-0.077076,0.299535,0.097213
-0.996830,-1.403264,-0.432354,-0.098695,0.126439,-0.237982,0.530884,-0.546609,0.520000,2.477537,1.707859,-2.005000,0.804053,-0.780605,-0.432915,1.230102,-0.840728,0.178066,-0.003518,-1.144493,0.042287,1.692243,-0.647409,-0.074287,0.339397,0.068505,-0.086084,0.301107,0.084317
-0.972021,-1.399209,-0.423062,-0.114096,0.141331,-0.220313,0.517343,-0.540799,0.520000,2.432988,1.623283,-2.020846,0.776920,-0.779509,-0.407643,1.220937,-0.844224,0.164365,0.021132,-1.145870,0.039359,1.688639,-0.649324,-0.041503,0.343161,0.058019,-0.097025,0.298991,0.062992
-0.928707,-1.384607,-0.411928,-0.134059,0.148839,-0.201541,0.496190,-0.537370,0.519993,2.376588,1.537954,-2.041012,0.745669,-0.791685,-0.388220,1.211278,-0.844926,0.149297,0.042141,-1.149711,0.035566,1.679047,-0.657552,-0.011740,0.341919,0.049749,-0.106180,0.299789,0.052004
-0.876140,-1.364733,-0.399872,-0.156302,0.152655,-0.182218,0.471230,-0.535130,0.519984,2.314262,1.452249,-2.063338,0.712359,-0.810497,-0.371719,1.201372,-0.844231,0.133546,0.061330,-1.154785,0.031340,1.666462,-0.668937,0.016511,0.338174,0.042587,-0.114442,0.302044,0.046184
-0.830680,-1.341936,-0.389000,-0.162082,0.147303,-0.155526,0.435486,-0.529047,0.518643,2.232748,1.370700,-2.106742,0.665818,-0.807123,-0.350372,1.192724,-0.848839,0.112559,0.077369,-1.166312,0.024676,1.660277,-0.672086,0.052007,0.336135,0.036380,-0.117503,0.292308,0.039474
-0.779097,-1.316837,-0.380706,-0.159697,0.139771,-0.128455,0.399761,-0.520364,0.513063,2.146221,1.295129,-2.148503,0.622083,-0.805548,-0.332998,1.183832,-0.852860,0.092758,0.092342,-1.182034,0.019467,1.653002,-0.677188,0.083391,0.330933,0.031430,-0.119903,0.283543,0.033369
-0.715272,-1.287133,-0.377565,-0.140979,0.127875,-0.100627,0.364076,-0.506481,0.499005,2.049668,1.231514,-2.186976,0.583962,-0.807571,-0.323571,1.174452,-0.855705,0.075326,0.105185,-1.206149,0.017171,1.643546,-0.686195,0.106552,0.319402,0.028994,-0.120981,0.276718,0.028477
-0.651790,-1.261839,-0.372890,-0.114590,0.102630,-0.065214,0.335361,-0.491807,0.479359,1.941554,1.200237,-2.228689,0.541996,-0.797543,-0.321530,1.161796,-0.865889,0.057426,0.113167,-1.236918,0.021145,1.632104,-0.694718,0.131673,0.310009,0.027204,-0.121493,0.274660,0.023272
-0.588481,-1.238752,-0.367447,-0.084366,0.070710,-0.026010,0.310131,-0.476737,0.456919,1.827660,1.185128,-2.272021,0.498107,-0.781490,-0.323182,1.147501,-0.879743,0.039290,0.118719,-1.271014,0.028255,1.619671,-0.703001,0.157773,0.301683,0.025736,-0.121721,0.274986,0.017910
-0.520625,-1.212866,-0.373394,-0.044084,0.041804,0.016548,0.284064,-0.419391,0.434862,1.680925,1.183911,-2.314037,0.448360,-0.753611,-0.336948,1.139958,-0.887050,0.016369,0.126824,-1.310261,0.036775,1.601987,-0.705350,0.166794,0.292387,0.024680,-0.117798,0.269977,0.024495
-0.459530,-1.185308,-0.387171,-0.001316,0.011428,0.062122,0.254069,-0.339848,0.417857,1.536160,1.182658,-2.364957,0.390593,-0.725624,-0.343952,1.137124,-0.898913,-0.004646,0.138639,-1.349073,0.045644,1.582229,-0.698161,0.158246,0.292381,0.019610,-0.116661,0.271372,0.034900
-0.411956,-1.154406,-0.416609,0.046424,-0.021887,0.113731,0.216219,-0.215913,0.410957,1.395335,1.181333,-2.433682,0.316788,-0.697424,-0.337430,1.143708,-0.919884,-0.021849,0.157875,-1.387013,0.055209,1.558322,-0.671894,0.114563,0.310956,0.006509,-0.121096,0.285573,0.052942
-0.361347,-1.099969,-0.439502,0.091539,-0.073299,0.160534,0.172329,-0.079759,0.400019,1.238099,1.166217,-2.488510,0.261308,-0.666507,-0.330522,1.137993,-0.933175,-0.041327,0.174337,-1.399796,0.049769,1.506119,-0.637116,0.036118,0.337875,-0.024783,-0.131497,0.324946,0.048888
-0.309220,-1.033763,-0.459121,0.135343,-0.133759,0.204934,0.125420,0.062505,0.387062,1.072657,1.144204,-2.536389,0.214990,-0.634232,-0.323421,1.126129,-0.942626,-0.061943,0.189412,-1.400000,0.036828,1.439768,-0.598082,-0.059707,0.368966,-0.065171,-0.144882,0.376904,0.033786
-0.261617,-0.935847,-0.473109,0.149217,-0.175119,0.221312,0.071438,0.178403,0.371955,0.916845,1.099734,-2.578838,0.129668,-0.551799,-0.306039,1.089302,-0.969458,-0.088598,0.209317,-1.399350,0.012139,1.335937,-0.562922,-0.131963,0.392169,-0.118539,-0.185518,0.469965,-0.067848
-0.224165,-0.835024,-0.482069,0.157577,-0.213945,0.226023,0.023709,0.269564,0.353857,0.785530,1.048856,-2.600402,0.032059,-0.441816,-0.284999,1.046611,-1.000109,-0.119838,0.226309,-1.377378,-0.020646,1.220986,-0.520215,-0.187857,0.399316,-0.169071,-0.222167,0.561782,-0.171470
-0.207013,-0.728388,-0.480977,0.154909,-0.247705,0.207396,-0.011513,0.311251,0.329777,0.703206,0.985161,-2.580194,-0.090124,-0.276735,-0.256645,0.992191,-1.038400,-0.160246,0.237476,-1.312764,-0.069627,1.083798,-0.462414,-0.211027,0.374351,-0.213928,-0.250845,0.651111,-0.279070
-0.235615,-0.625247,-0.444069,0.138435,-0.305430,0.180738,-0.024143,0.290970,0.309622,0.736169,0.907721,-2.498569,-0.274195,-0.150346,-0.239572,0.880678,-1.126982,-0.207543,0.229737,-1.191089,-0.112263,0.918979,-0.362893,-0.193496,0.348482,-0.250419,-0.281064,0.712877,-0.393240
-0.287094,-0.523854,-0.389254,0.115057,-0.375138,0.150064,-0.025477,0.239704,0.291430,0.826777,0.823408,-2.386236,-0.489211,-0.043303,-0.228139,0.740619,-1.240709,-0.258286,0.212543,-1.040883,-0.151728,0.740344,-0.242513,-0.155615,0.322160,-0.282726,-0.312053,0.760861,-0.510695
-0.414127,-0.453336,-0.248648,0.077345,-0.436356,0.097693,0.077312,0.178796,0.280193,1.123371,0.735357,-2.232367,-0.731491,-0.124302,-0.195446,0.497287,-1.417595,-0.259747,0.204094,-0.929222,-0.083812,0.523578,-0.026194,-0.087589,0.295023,-0.318595,-0.317010,0.772069,-0.610898
-0.540616,-0.386227,-0.116886,0.069330,-0.491774,0.033251,0.187656,0.115945,0.286901,1.411942,0.655148,-2.082663,-0.921436,-0.215140,-0.182997,0.288225,-1.581455,-0.260579,0.183998,-0.888648,-0.035150,0.326620,0.190407,-0.031545,0.278741,-0.357573,-0.303596,0.754881,-0.663475
-0.666016,-0.325936,-0.002810,0.120709,-0.535590,-0.055333,0.313114,0.049207,0.329499,1.684471,0.590623,-1.941288,-1.006711,-0.325656,-0.211035,0.147704,-1.719266,-0.260156,0.140605,-0.990246,-0.024995,0.169275,0.407571,0.000536,0.284169,-0.402770,-0.253441,0.680902,-0.620800
-0.772255,-0.271511,0.089754,0.182901,-0.568499,-0.133736,0.418225,-0.019744,0.388340,1.899512,0.522854,-1.789112,-1.042817,-0.422633,-0.219855,0.082664,-1.846958,-0.254904,0.102876,-1.085813,-0.040483,0.057313,0.597927,0.003955,0.274982,-0.429210,-0.199774,0.615493,-0.535842
-0.868913,-0.220018,0.171563,0.250498,-0.595955,-0.207050,0.513162,-0.089801,0.455301,2.085809,0.453465,-1.631536,-1.054339,-0.512841,-0.219067,0.055363,-1.969590,-0.247239,0.067977,-1.178364,-0.068793,-0.031958,0.774878,-0.006958,0.258487,-0.446270,-0.144352,0.554370,-0.429743
-0.928122,-0.169352,0.233786,0.342438,-0.606458,-0.245244,0.571736,-0.160162,0.472752,2.161017,0.419303,-1.500520,-0.994647,-0.556043,-0.241459,0.055140,-2.018386,-0.225381,0.050399,-1.232753,-0.095443,-0.079902,0.865388,-0.010902,0.197577,-0.438264,-0.122112,0.516682,-0.376640
-0.979530,-0.123448,0.287199,0.420584,-0.611908,-0.275560,0.621016,-0.218526,0.486011,2.226049,0.389645,-1.387525,-0.929597,-0.581309,-0.261563,0.057597,-2.060272,-0.211824,0.033509,-1.277072,-0.125024,-0.121820,0.941350,-0.014304,0.142163,-0.430071,-0.103616,0.483735,-0.332215
-1.015335,-0.087073,0.322994,0.471142,-0.607252,-0.290120,0.651711,-0.252897,0.490886,2.270727,0.368998,-1.310569,-0.853832,-0.570701,-0.277089,0.065416,-2.088337,-0.214867,0.017994,-1.301253,-0.160464,-0.151686,0.988214,-0.016623,0.097739,-0.421504,-0.092609,0.460266,-0.305142
-1.005665,-0.049179,0.318140,0.497962,-0.596895,-0.263121,0.693687,-0.290439,0.476797,2.302960,0.358043,-1.257964,-0.709607,-0.585962,-0.299991,0.055772,-2.147909,-0.219110,0.004692,-1.281859,-0.281835,-0.170712,1.028938,-0.024190,0.067950,-0.409155,-0.094095,0.443995,-0.288876
-0.973257,-0.010526,0.292962,0.512914,-0.583687,-0.215343,0.741302,-0.329567,0.453227,2.328969,0.351934,-1.217535,-0.531154,-0.614158,-0.326581,0.037397,-2.223235,-0.223953,-0.007503,-1.240677,-0.446172,-0.184319,1.066592,-0.034382,0.045479,-0.394914,-0.101827,0.431324,-0.278012
-0.968484,0.002427,0.251413,0.525177,-0.567070,-0.212859,0.763822,-0.340402,0.449314,2.348080,0.342316,-1.207310,-0.377994,-0.577157,-0.335450,0.066222,-2.240194,-0.241073,-0.018487,-1.197003,-0.614299,-0.191852,1.088833,-0.053026,0.029508,-0.393175,-0.097968,0.419066,-0.274267
-0.963049,0.013337,0.211317,0.536933,-0.552094,-0.216888,0.786311,-0.349816,0.446269,2.367737,0.334869,-1.197707,-0.246238,-0.545893,-0.344085,0.099954,-2.251500,-0.254349,-0.028664,-1.159532,-0.764530,-0.198096,1.107358,-0.067773,0.019269,-0.391564,-0.094311,0.408100,-0.269359
-0.956288,0.020160,0.174128,0.547673,-0.540398,-0.233943,0.808737,-0.356386,0.444962,2.388489,0.331764,-1.189348,-0.157290,-0.526101,-0.352250,0.143501,-2.251500,-0.259937,-0.037226,-1.134464,-0.878971,-0.201761,1.118451,-0.074727,0.020494,-0.390209,-0.091059,0.399714,-0.262122
-0.942042,0.024685,0.148530,0.560055,-0.531949,-0.243466,0.836206,-0.366604,0.437068,2.402608,0.330896,-1.178049,-0.091522,-0.507520,-0.357886,0.169573,-2.251500,-0.261800,-0.041995,-1.116770,-0.954876,-0.202588,1.123558,-0.076690,0.025256,-0.390076,-0.089555,0.392915,-0.259247
-0.924054,0.028061,0.128726,0.573257,-0.525124,-0.249224,0.866197,-0.378646,0.425881,2.413412,0.331147,-1.165280,-0.037344,-0.489543,-0.362257,0.186908,-2.251500,-0.261800,-0.044868,-1.102763,-1.011513,-0.201996,1.125671,-0.076159,0.031787,-0.390555,-0.088925,0.386909,-0.258553
-0.903121,0.026864,0.115948,0.582520,-0.520982,-0.251210,0.889852,-0.388199,0.416657,2.419171,0.330767,-1.154599,0.000585,-0.479885,-0.364014,0.199093,-2.251500,-0.261800,-0.049065,-1.090887,-1.051457,-0.202186,1.129716,-0.074599,0.039951,-0.393792,-0.089376,0.387170,-0.256495
-0.885043,0.024004,0.103022,0.589619,-0.516399,-0.253281,0.908110,-0.394832,0.408417,2.425001,0.330700,-1.145111,0.036181,-0.471258,-0.364563,0.210649,-2.251500,-0.261800,-0.052609,-1.079307,-1.088221,-0.203409,1.134939,-0.073289,0.045471,-0.396278,-0.089288,0.385423,-0.252853
-0.872673,0.017817,0.089800,0.592390,-0.510934,-0.255518,0.915574,-0.395627,0.402149,2.430970,0.331260,-1.138008,0.067110,-0.464692,-0.362695,0.220947,-2.251500,-0.261800,-0.054846,-1.068320,-1.118623,-0.206698,1.142516,-0.072481,0.045704,-0.397264,-0.088122,0.379660,-0.246042
