joint_0_vel,joint_1_vel,joint_2_vel,joint_3_vel,joint_4_vel,joint_5_vel,joint_6_vel,joint_7_vel,joint_8_vel,joint_9_vel,joint_10_vel,joint_11_vel,joint_12_vel,joint_13_vel,joint_14_vel,joint_15_vel,joint_16_vel,joint_17_vel,joint_18_vel,joint_19_vel,joint_20_vel,joint_21_vel,joint_22_vel,joint_23_vel,joint_24_vel,joint_25_vel,joint_26_vel,joint_27_vel,joint_28_vel
-0.271422,0.106411,-0.090883,0.006503,-0.060068,0.125435,-0.029871,-0.114055,0.000000,0.041327,-0.351079,-0.146363,0.084515,0.284944,0.179576,-0.025764,0.017846,0.000000,0.004075,0.141242,-0.038643,-0.000904,-0.132391,-0.129055,0.250747,0.023162,-0.063784,-0.000671,0.096209
-0.413486,0.144846,-0.054265,-0.068790,0.041528,0.086865,-0.196403,-0.105339,0.000000,0.213182,-0.303061,-0.118385,0.060461,0.151194,0.072303,0.115385,0.049785,0.000000,0.004923,0.101537,0.048435,0.006623,-0.090095,-0.151481,0.201110,-0.000055,-0.052121,-0.056123,0.037292
-0.400394,0.151136,-0.087656,-0.049798,-0.031391,0.048874,-0.229453,-0.111879,0.000000,0.177774,-0.290091,-0.152567,0.008533,0.053341,0.090320,0.118172,0.035229,0.000000,0.003636,0.111176,0.030706,0.097725,-0.084961,-0.102346,0.197229,0.067936,0.000111,-0.074697,0.186453
-0.393848,0.154281,-0.104352,-0.040303,-0.067851,0.029878,-0.245977,-0.115148,0.000000,0.160071,-0.283606,-0.169659,-0.017431,0.004415,0.099328,0.119566,0.027950,0.000000,0.002992,0.115995,0.021841,0.143276,-0.082394,-0.077779,0.195289,0.101932,0.026228,-0.083984,0.261034
-0.251316,0.261083,0.019811,0.017756,-0.116111,0.021615,-0.148684,-0.194926,0.000000,0.294417,-0.303304,-0.089364,-0.031402,-0.128004,0.071474,0.190980,-0.061587,0.000000,0.000544,0.013248,0.067133,0.150894,-0.036626,0.132879,0.115459,0.061695,0.021501,-0.041369,0.093362
-0.269341,0.282748,-0.005106,-0.021954,-0.124199,0.013474,-0.202205,-0.189076,0.000000,0.293572,-0.341271,-0.100821,-0.057416,-0.128062,0.135263,0.190562,-0.110322,0.000000,0.000760,-0.001725,0.102722,0.103644,-0.074041,0.084572,0.208228,0.060339,0.039574,-0.090277,0.174970
-0.305393,0.326078,-0.054939,-0.101375,-0.140374,-0.002807,-0.309249,-0.177377,0.000000,0.291882,-0.417205,-0.123735,-0.109445,-0.128179,0.262842,0.189725,-0.207791,0.000000,0.001192,-0.031669,0.173899,0.009145,-0.148870,-0.012041,0.393764,0.057629,0.075718,-0.188093,0.338185
-0.194478,0.412595,-0.075763,-0.135439,-0.157374,0.004348,-0.124019,-0.263990,0.000000,0.208042,-0.554930,-0.178156,-0.199149,-0.013806,0.327107,0.141214,-0.338650,0.000000,0.001796,-0.024370,0.090560,0.173270,-0.201871,0.037227,0.365012,0.171057,0.100975,-0.242604,0.458327
-0.139021,0.455854,-0.086174,-0.152471,-0.165873,0.007925,-0.031404,-0.307296,0.000000,0.166122,-0.623792,-0.205367,-0.244001,0.043380,0.359239,0.116959,-0.404080,0.000000,0.002097,-0.020720,0.048891,0.255332,-0.228372,0.061862,0.350636,0.227771,0.113604,-0.269859,0.518399
-0.181153,0.585058,0.079504,-0.042375,-0.200595,0.056348,0.075508,-0.586665,0.000000,-0.014673,-0.876589,-0.267422,-0.460385,-0.023500,0.488099,0.156831,-0.581274,0.000000,0.005835,-0.002530,0.106483,0.346702,-0.351461,0.068770,0.544954,0.164453,0.080256,-0.328639,0.568833
-0.251582,0.674866,0.095283,0.036067,-0.254528,0.066626,-0.009567,-0.642354,0.000000,0.019641,-0.925461,-0.292577,-0.551413,-0.016729,0.508885,0.187130,-0.675078,0.000589,0.004106,-0.004957,0.124624,0.423255,-0.429044,0.021902,0.624607,0.200064,0.104353,-0.308994,0.544709
-0.392439,0.854482,0.126841,0.192953,-0.362393,0.087181,-0.179716,-0.753732,0.000000,0.088270,-1.023206,-0.342888,-0.733468,-0.003186,0.550457,0.247729,-0.862686,0.001767,0.000650,-0.009810,0.160906,0.576360,-0.584210,-0.071833,0.783911,0.271285,0.152545,-0.269704,0.496460
-0.361636,0.936068,0.172556,0.096644,-0.490287,0.084541,0.127942,-0.945041,0.000000,-0.067906,-1.287893,-0.459583,-0.937224,0.161283,0.698714,0.271297,-0.797548,0.007473,0.000217,0.114466,-0.003646,0.671515,-0.741951,-0.264382,0.941019,0.228769,0.090951,-0.231529,0.597162
-0.346234,0.976861,0.195414,0.048489,-0.554234,0.083222,0.281771,-1.040696,0.000000,-0.145994,-1.420237,-0.517931,-1.039102,0.243518,0.772843,0.283080,-0.764979,0.010326,0.000000,0.176604,-0.085921,0.719093,-0.820822,-0.360656,1.019573,0.207511,0.060153,-0.212442,0.647513
-0.360972,1.271374,0.321293,0.146928,-0.609148,0.162226,0.242120,-1.248186,-0.000002,-0.079268,-1.790675,-0.730141,-1.587909,0.243473,0.902165,0.177559,-0.656957,0.019347,0.000000,0.385915,-0.307296,0.792124,-0.906258,-0.662150,0.605228,0.258764,0.089881,-0.077567,0.468440
-0.318878,1.343986,0.354334,-0.005475,-0.603562,0.212173,0.349194,-1.237418,-0.000009,-0.078332,-1.891152,-0.793792,-1.819679,0.253068,0.900705,0.118034,-0.573949,0.153645,0.000000,0.434769,-0.349503,0.715141,-0.971836,-0.724419,0.624813,0.258635,0.128079,-0.079078,0.524355
-0.234690,1.489209,0.420418,-0.310280,-0.592391,0.312067,0.563341,-1.215883,-0.000023,-0.076461,-2.092105,-0.921093,-2.283220,0.272259,0.897787,-0.001016,-0.407932,0.422243,0.000000,0.532477,-0.433916,0.561175,-1.102994,-0.848958,0.663983,0.258376,0.204475,-0.082101,0.636184
-0.200000,1.950341,0.775570,-0.464798,-0.431125,0.555612,0.603329,-1.476712,-0.000131,-0.167525,-2.301692,-1.089420,-3.189129,0.248492,0.787093,-0.392494,-0.143626,0.621084,0.000000,0.606170,-0.281515,0.160861,-1.049359,-1.038474,0.550934,0.090205,0.229145,0.207735,0.489427
-0.182655,2.180908,0.953146,-0.542057,-0.350491,0.677384,0.623323,-1.607126,-0.000184,-0.213057,-2.406485,-1.173584,-3.642084,0.236608,0.731746,-0.588233,-0.011473,0.720504,0.000000,0.643017,-0.205314,-0.039296,-1.022542,-1.133232,0.494410,0.006119,0.241481,0.352652,0.416049
-0.308307,2.975112,2.404255,-1.199870,-0.404466,0.973957,0.703313,-1.762745,-0.702608,-0.141324,-2.546368,-0.850447,-5.090106,0.219451,0.133100,-1.885135,1.094990,0.834914,0.000000,0.305663,0.821887,-2.485514,-0.521384,-1.589858,0.207338,-0.998153,-0.021506,1.273596,-0.683173
-0.316310,3.429957,3.079279,-1.439164,-0.311677,0.918882,0.753603,-1.777031,-0.928881,-0.171082,-2.828628,-0.608417,-5.758321,0.285040,-0.013624,-2.479300,1.589043,0.831909,0.000000,0.273284,0.927800,-3.932774,-0.223606,-1.810593,-0.198663,-1.466580,-0.094558,1.553678,-0.885477
-0.332315,4.339648,4.429328,-1.917753,-0.126100,0.808730,0.854184,-1.805601,-1.381428,-0.230598,-3.393148,-0.124358,-7.094750,0.416218,-0.307072,-3.667631,2.577149,0.825900,0.000000,0.208524,1.139628,-6.827295,0.371949,-2.252062,-1.010665,-2.403434,-0.240662,2.113843,-1.290085
-0.491683,5.952944,5.479294,-2.507611,0.111170,0.454438,1.200984,-2.287352,-1.753402,-0.423522,-4.523554,0.936236,-8.822877,0.131670,-0.458918,-5.429726,2.648158,0.940187,0.000000,-0.064498,1.318752,-10.264549,1.596528,-2.321017,-1.042884,-3.291116,-0.491130,0.798050,-1.907937
-0.571368,6.759592,6.004276,-2.802540,0.229805,0.277292,1.374384,-2.528227,-1.939389,-0.519984,-5.088757,1.466534,-9.686940,-0.010604,-0.534841,-6.310773,2.683663,0.997330,0.000000,-0.201009,1.408314,-11.983176,2.208817,-2.355494,-1.058993,-3.734957,-0.616364,0.140153,-2.216863
-0.403622,9.270765,5.384912,-3.008054,0.620375,-0.660559,2.882942,-3.349270,-2.654283,-0.393004,-8.029481,4.363733,-13.049523,-1.301358,1.000197,-8.567335,-0.988078,0.959049,-0.001273,-0.146559,5.025708,-10.251146,6.477502,-1.105338,0.246883,-2.493615,-1.009218,-2.867738,-1.604950
-0.416558,8.051137,5.153031,-2.409106,0.647256,-0.984869,3.194710,-3.072291,-2.465606,-0.052676,-6.630789,4.825441,-13.857854,-0.901944,0.393966,-7.136421,-1.411013,0.994580,-0.027571,-2.029595,6.888213,-8.219350,9.939513,-1.835321,-0.521356,-1.464075,-0.318744,-4.269346,-1.216888
-0.442429,5.611881,4.689268,-1.211210,0.701019,-1.633489,3.818248,-2.518331,-2.088251,0.627980,-3.833406,5.748856,-15.474517,-0.103117,-0.818495,-4.274592,-2.256884,1.065641,-0.080167,-5.795666,10.613221,-4.155757,16.863536,-3.295285,-2.057835,0.595006,1.062205,-7.072560,-0.440763
-0.576146,4.941635,2.873983,-2.232835,1.670953,-1.294659,2.685254,-0.459605,-1.045925,0.885849,-2.761211,4.721892,-13.353227,-0.414562,-0.847679,-2.790635,-0.707982,0.911449,-0.926234,-4.499452,11.096950,-1.926899,18.754575,-3.561676,-3.696874,2.130042,2.918828,-7.204402,2.986283
-0.643004,4.606512,1.966340,-2.743648,2.155920,-1.125244,2.118757,0.569758,-0.524761,1.014783,-2.225114,4.208410,-12.292582,-0.570284,-0.862271,-2.048657,0.066469,0.834353,-1.349267,-3.851345,11.338815,-0.812470,19.700095,-3.694872,-4.516393,2.897560,3.847140,-7.270323,4.699806
-0.870019,2.906190,0.509319,-2.667806,2.132864,-0.001508,0.960840,1.097474,-0.263088,0.573184,-1.059811,2.184161,-5.465662,0.491186,0.316025,-2.535170,1.261858,0.208050,-0.515468,-0.889197,5.143449,-0.655699,7.887565,0.176439,-4.422545,1.129729,1.339744,-2.364298,1.409170
-0.892044,2.548982,0.408865,-2.123324,1.972914,-0.067973,0.759122,0.909944,-0.314433,0.640750,-0.910552,1.815954,-4.234266,0.395969,0.349594,-1.894797,0.965447,0.305886,-0.464533,-0.895097,4.184984,-0.560253,6.597382,-0.106469,-3.610602,1.037809,1.251958,-2.004911,1.243696
-0.936095,1.834567,0.207955,-1.034359,1.653015,-0.200903,0.355686,0.534885,-0.417123,0.775881,-0.612034,1.079541,-1.771474,0.205534,0.416731,-0.614051,0.372625,0.501559,-0.362663,-0.906897,2.268054,-0.369362,4.017016,-0.672287,-1.986715,0.853971,1.076386,-1.286135,0.912749
-0.822285,1.175932,0.010969,-0.640566,1.193599,-0.074695,0.101522,0.615476,-0.229875,0.609865,-0.544550,0.794011,-1.610007,0.024292,0.368577,-0.205126,0.484346,0.396723,-0.217668,-0.652429,1.658731,-0.393587,2.918206,-0.567594,-1.307230,0.563905,0.645013,-1.038744,0.691336
-0.765381,0.846614,-0.087524,-0.443670,0.963891,-0.011591,-0.025560,0.655771,-0.136252,0.526857,-0.510809,0.651246,-1.529274,-0.066329,0.344499,-0.000663,0.540206,0.344305,-0.145171,-0.525194,1.354069,-0.405700,2.368802,-0.515247,-0.967487,0.418872,0.429327,-0.915048,0.580629
-0.449435,0.256203,-0.187815,-0.234080,0.443741,-0.049024,-0.116317,0.263082,-0.013757,0.024794,-0.347621,0.426421,-1.009326,0.028256,0.450482,0.190900,0.521949,0.169320,0.023080,-0.104674,0.730129,-0.319332,1.169225,-0.223204,-0.258570,0.057245,0.087440,-0.602268,0.267207
-0.418807,0.221248,-0.177193,-0.151995,0.414417,-0.063226,-0.073857,0.175427,-0.032637,0.003148,-0.359079,0.392660,-0.904334,0.009136,0.380524,0.213645,0.479850,0.191575,0.009466,-0.016535,0.626122,-0.292724,1.034548,-0.206946,-0.226960,0.028343,0.064095,-0.571374,0.243571
-0.357553,0.151339,-0.155949,0.012176,0.355768,-0.091629,0.011063,0.000117,-0.070398,-0.040144,-0.381993,0.325137,-0.694349,-0.029106,0.240607,0.259134,0.395651,0.236084,-0.017762,0.159743,0.418106,-0.239509,0.765195,-0.174429,-0.163739,-0.029463,0.017404,-0.509587,0.196299
-0.129741,0.221853,-0.195182,-0.022393,0.371590,-0.058046,0.092135,0.137543,-0.018807,-0.079190,-0.370446,0.251792,-0.465586,-0.082878,0.159165,0.244601,0.330583,0.201965,-0.004428,0.103319,0.220901,-0.239886,0.602083,-0.156194,-0.168878,-0.018856,0.043473,-0.454081,0.234179
-0.015836,0.257109,-0.214798,-0.039677,0.379500,-0.041254,0.132671,0.206257,0.006988,-0.098712,-0.364672,0.215120,-0.351205,-0.109765,0.118444,0.237334,0.298049,0.184905,0.002239,0.075106,0.122298,-0.240074,0.520527,-0.147076,-0.171448,-0.013552,0.056508,-0.426328,0.253119
0.000000,0.324714,-0.254647,-0.122668,0.480666,-0.070292,0.141172,0.227576,0.025632,-0.203419,-0.370828,0.084587,-0.016472,-0.092048,0.019348,0.263688,0.162578,0.161232,-0.124332,-0.027336,-0.014040,-0.093587,0.503021,-0.001826,-0.111546,0.116480,0.110926,-0.429798,0.273144
0.000000,0.268170,-0.205660,-0.056899,0.403557,-0.068669,0.123589,0.236132,0.037207,-0.110021,-0.245878,0.074027,0.043298,-0.105024,-0.009961,0.226758,0.139071,0.183100,-0.097940,-0.021427,-0.032313,-0.093046,0.414859,-0.071802,-0.109938,0.127979,0.101632,-0.393791,0.267731
0.000000,0.155084,-0.107687,0.074639,0.249338,-0.065423,0.088422,0.253243,0.060359,0.076776,0.004023,0.052907,0.162839,-0.130976,-0.068577,0.152897,0.092059,0.226836,-0.045155,-0.009609,-0.068858,-0.091964,0.238534,-0.211753,-0.106722,0.150976,0.083043,-0.321776,0.256906
0.000000,0.088275,-0.113667,0.113321,0.210439,-0.095999,0.079387,0.234748,0.041711,0.096035,0.005851,0.042320,0.168618,-0.187531,-0.172399,0.159290,0.026641,0.212323,-0.046472,0.019417,-0.048025,-0.134446,0.072061,-0.175833,-0.066209,0.158577,0.093475,-0.321612,0.262438
0.000000,0.054871,-0.116656,0.132662,0.190989,-0.111287,0.074869,0.225500,0.032387,0.105665,0.006765,0.037026,0.171508,-0.215809,-0.224310,0.162486,-0.006067,0.205066,-0.047130,0.033930,-0.037608,-0.155687,-0.011176,-0.157873,-0.045952,0.162377,0.098691,-0.321531,0.265204
0.000000,0.147831,-0.063425,0.079714,0.109128,-0.054491,0.025660,0.093046,0.104893,0.255808,-0.012170,-0.050392,0.204892,-0.218344,-0.338357,0.124245,-0.053474,0.155760,-0.110503,0.081914,-0.143945,-0.096832,-0.179565,-0.162004,0.217168,0.121359,0.081270,-0.221936,0.145411
0.000000,0.148225,-0.057760,0.102965,0.105265,-0.068229,0.060509,0.015353,0.110006,0.238277,0.023419,-0.056083,0.193627,-0.204766,-0.316831,0.120625,-0.096143,0.174760,-0.105210,0.116821,-0.112317,-0.090402,-0.196844,-0.215471,0.232861,0.115533,0.084977,-0.180863,0.134912
0.000000,0.149013,-0.046431,0.149466,0.097538,-0.095705,0.130208,-0.140033,0.120234,0.203215,0.094596,-0.067466,0.171096,-0.177611,-0.273780,0.113386,-0.181480,0.212760,-0.094624,0.186634,-0.049059,-0.077542,-0.231403,-0.322405,0.264248,0.103881,0.092390,-0.098718,0.113916
0.000000,0.141332,-0.045543,0.081428,0.176889,-0.089132,0.126475,-0.092879,0.109645,0.203506,0.116064,-0.044187,0.051494,-0.160155,-0.209106,0.100332,-0.229306,0.216837,-0.086836,0.145113,-0.057015,-0.121744,-0.224799,-0.308992,0.185008,0.040133,0.052765,-0.007632,0.068933
0.000000,0.137492,-0.045099,0.047409,0.216565,-0.085846,0.124608,-0.069302,0.104350,0.203651,0.126798,-0.032547,-0.008308,-0.151427,-0.176768,0.093806,-0.253218,0.218875,-0.082942,0.124353,-0.060993,-0.143846,-0.221497,-0.302285,0.145388,0.008259,0.032952,0.037910,0.046442
0.000000,0.118187,-0.103565,0.022000,0.310244,-0.151791,0.204096,-0.146790,0.118951,0.132029,0.187570,-0.010667,-0.074086,-0.054887,-0.007376,0.171551,-0.368392,0.210814,-0.069192,0.099765,0.080173,-0.140516,0.086610,-0.044478,-0.068731,0.029184,0.060521,0.092036,-0.036965
0.000000,0.097883,-0.088849,0.065771,0.323470,-0.176584,0.207917,-0.148907,0.119042,0.161816,0.225575,-0.009545,-0.112131,-0.043898,0.012211,0.212284,-0.420896,0.244789,-0.074371,0.101151,0.105196,-0.156395,0.172955,-0.102453,-0.034302,0.062539,0.083347,0.054675,-0.000099
0.000000,0.057274,-0.059416,0.153312,0.349923,-0.226171,0.215560,-0.153140,0.119224,0.221390,0.301586,-0.007302,-0.188220,-0.021919,0.051386,0.293752,-0.525904,0.312740,-0.084730,0.103924,0.155243,-0.188153,0.345644,-0.218403,0.034556,0.129249,0.128997,-0.020048,0.073635
0.000000,-0.107332,-0.134200,0.003164,0.445090,-0.291537,0.164018,-0.178578,0.075464,0.092393,0.431539,-0.014026,-0.254865,0.062977,0.421679,0.384039,-0.646860,0.323521,-0.073657,0.118059,0.225362,-0.154035,0.459787,-0.034375,-0.083647,0.124811,0.171221,0.084352,0.025714
0.000000,-0.189636,-0.171592,-0.071910,0.492674,-0.324220,0.138247,-0.191297,0.053584,0.027895,0.496516,-0.017388,-0.288187,0.105425,0.606826,0.429182,-0.707338,0.328912,-0.068121,0.125127,0.260421,-0.136976,0.516858,0.057639,-0.142748,0.122591,0.192333,0.136552,0.001754
0.086056,-0.319152,-0.120353,-0.571522,0.680643,-0.418246,0.010822,-0.345916,-0.171678,-0.219183,0.398770,-0.094216,-0.437422,0.226378,1.522578,0.648769,-0.721707,0.239207,-0.032550,0.160126,0.455582,-0.051791,0.640644,0.587093,-0.288672,-0.143531,0.038789,0.500700,-0.231223
0.455325,-0.288430,-0.155081,-0.531466,0.714599,-0.457405,0.166219,-0.398474,-0.151592,-0.540196,0.241258,-0.222891,-0.433517,0.134044,1.965899,0.747562,-0.808637,0.324097,0.050608,0.199184,0.437164,-0.006654,0.504441,0.788431,-0.214626,-0.197840,-0.054818,0.530666,-0.281222
1.193862,-0.226985,-0.224537,-0.451354,0.782511,-0.535723,0.477014,-0.503591,-0.111421,-1.182221,-0.073765,-0.480242,-0.425706,-0.050624,2.852539,0.945148,-0.982497,0.493876,0.216924,0.277298,0.400329,0.083620,0.232036,1.191108,-0.066533,-0.306460,-0.242033,0.590598,-0.381221
1.785531,-0.429950,-0.134687,-0.560219,0.725977,-0.525664,0.624129,-0.635292,-0.278244,-1.745995,-0.265741,-0.488859,-0.290937,0.003812,4.201041,0.655723,-0.778328,0.515322,0.561751,0.208276,0.268977,0.036663,-0.315211,1.096468,0.471901,-0.417686,-0.445545,0.673569,-0.449717
2.081366,-0.531433,-0.089763,-0.614651,0.697710,-0.520634,0.697687,-0.701143,-0.361655,-2.027882,-0.361729,-0.493167,-0.223553,0.031030,4.875293,0.511011,-0.676244,0.526045,0.734164,0.173765,0.203301,0.013185,-0.588834,1.049148,0.741119,-0.473299,-0.547301,0.715054,-0.483965
2.906649,-0.696403,-0.444639,-1.064458,0.788046,-0.345854,0.754162,-0.637099,-0.750968,-2.743438,-0.386932,-0.968054,0.693823,0.038593,6.961139,0.222763,-0.972852,0.330940,1.144159,-0.040825,-0.270638,-0.094818,-2.028973,1.098340,2.020073,-0.683553,-1.035595,1.004591,-0.824731
3.127857,-0.814802,-0.555508,-1.035917,0.782370,-0.280915,0.708537,-0.825535,-0.818287,-3.004315,-0.110418,-1.072758,1.104451,0.146078,6.696917,0.235812,-1.138367,0.275634,1.132933,-0.078007,-0.659224,-0.204937,-2.768401,0.933696,2.514409,-0.702526,-1.195476,0.979787,-1.051451
3.570274,-1.051599,-0.777245,-0.978835,0.771019,-0.151037,0.617287,-1.202407,-0.952924,-3.526068,0.442610,-1.282165,1.925708,0.361047,6.168471,0.261911,-1.469398,0.165022,1.110483,-0.152372,-1.436394,-0.425174,-4.247257,0.604409,3.503082,-0.740472,-1.515238,0.930178,-1.504890
3.932809,-1.379972,-1.302879,-1.031117,1.052945,0.417158,-0.036312,-0.582806,-0.885634,-3.883228,1.922704,-1.546510,3.762196,0.628715,4.230380,-0.140190,-1.756476,-0.208904,0.370161,-0.258289,-3.188819,-0.695773,-6.917251,0.117182,4.930092,-0.798979,-2.309585,0.808201,-2.409610
4.114076,-1.544158,-1.565697,-1.057258,1.193908,0.701256,-0.363112,-0.273005,-0.851989,-4.061809,2.662751,-1.678682,4.680440,0.762548,3.261335,-0.341240,-1.900014,-0.395867,0.000000,-0.311248,-4.065031,-0.831073,-8.252249,-0.126432,5.643598,-0.828232,-2.706759,0.747212,-2.861969
4.980492,-2.952536,-3.073761,-1.264289,0.715286,1.100133,-0.380420,1.041623,-0.756347,-5.089935,8.077229,-1.537408,13.136444,1.305862,-0.810223,-0.861433,-1.180247,-0.169412,0.000000,0.132053,-10.089283,-2.185640,-16.307850,-0.671999,6.374543,-1.267073,-4.212034,0.729871,-2.609799
5.798774,-4.653281,-3.958960,-1.218069,0.797626,1.190385,-0.690545,1.531156,-0.581007,-6.339543,10.835551,-1.664765,14.310321,1.550073,-1.733178,-0.579289,0.531758,-0.218145,-0.066527,0.113646,-9.951507,-2.584369,-15.749842,-0.516447,5.853671,-1.485053,-3.621325,0.845353,-1.248509
7.435339,-8.054770,-5.729358,-1.125630,0.962305,1.370890,-1.310796,2.510221,-0.230327,-8.838760,16.352195,-1.919477,16.658074,2.038494,-3.579087,-0.015001,3.955768,-0.315611,-0.199580,0.076832,-9.675956,-3.381827,-14.633826,-0.205345,4.811926,-1.921013,-2.439906,1.076319,1.474070
7.772122,-11.233995,-6.519442,-0.087000,1.645505,1.714824,-2.044349,2.023163,0.691649,-8.770064,16.643413,-4.497523,14.967062,2.392430,-0.919901,1.465068,3.447500,-0.814382,0.040866,-1.182645,-6.284264,-2.231018,-8.737279,0.401596,4.213015,-1.940282,-0.805726,1.808291,3.028833
7.940513,-12.823608,-6.914484,0.432314,1.987106,1.886792,-2.411126,1.779634,1.152637,-8.735715,16.789023,-5.786546,14.121556,2.569398,0.409693,2.205103,3.193367,-1.063768,0.161088,-1.812383,-4.588418,-1.655614,-5.789006,0.705067,3.913559,-1.949917,0.011365,2.174277,3.806214
6.439145,-12.773574,-7.189416,3.608808,1.032347,2.209512,-1.020616,-0.196660,3.744075,-5.318392,6.363877,-7.400283,12.059999,2.475444,-0.653021,3.405390,0.635598,-2.654612,0.002235,-1.086144,-4.144926,2.745566,-0.596936,4.345132,-0.203304,-0.814644,1.070316,2.335261,3.079568
6.077951,-11.700482,-7.626412,3.556987,0.856809,1.580003,-1.318542,0.840174,4.276049,-3.913816,2.398826,-7.638432,10.863666,2.387550,-0.159263,4.129640,0.053242,-2.909490,0.008512,-2.003325,-3.371908,4.755483,-0.113561,4.086778,-0.103760,-0.170666,1.334107,1.971639,2.420552
5.355564,-9.554297,-8.500403,3.453343,0.505733,0.320985,-1.914395,2.913843,5.339995,-1.104662,-5.531276,-8.114731,8.471001,2.211762,0.828251,5.578142,-1.111468,-3.419246,0.021065,-3.837686,-1.825871,8.775317,0.853191,3.570068,0.095329,1.117289,1.861690,1.244395,1.102522
4.022364,-6.629807,-5.939840,3.138741,-0.781057,-1.306297,-0.196193,2.941640,3.523618,-0.432881,-14.508144,-8.445760,6.029151,0.817588,0.612820,3.071937,-0.713191,-2.385725,0.017149,-4.997545,-1.618726,13.751630,1.457946,3.253872,-1.796035,1.998797,1.851918,0.210612,-0.161885
3.355764,-5.167562,-4.659559,2.981439,-1.424453,-2.119938,0.662909,2.955539,2.615429,-0.096990,-18.996577,-8.611275,4.808225,0.120501,0.505104,1.818835,-0.514053,-1.868965,0.015191,-5.577475,-1.515154,16.239786,1.760324,3.095774,-2.741717,2.439551,1.847032,-0.306279,-0.794088
1.833557,-3.062782,-2.277335,1.764555,-1.241903,-1.897247,1.620126,1.037845,0.361573,0.580453,-21.109071,-5.851622,2.962582,0.943588,-0.394401,-0.337822,-0.038536,-1.555415,0.000000,-4.660783,-1.150029,13.964521,0.110656,6.035864,-2.581353,2.067417,0.613074,-1.650504,-0.781474
1.984935,-2.962862,-1.918031,1.535225,-0.799727,-1.606244,1.219059,0.444260,0.277345,0.349607,-13.321102,-4.271600,2.273010,0.563129,0.058591,-0.483433,0.123947,-1.260348,0.000000,-3.613033,-0.777599,10.678561,-0.149924,4.824203,-1.776555,1.917351,0.582941,-1.241797,-0.793356
2.287691,-2.763022,-1.199423,1.076564,0.084625,-1.024238,0.416926,-0.742910,0.108889,-0.112085,2.254837,-1.111557,0.893866,-0.197787,0.964576,-0.774654,0.448914,-0.670214,0.000000,-1.517531,-0.032739,4.106643,-0.671084,2.400881,-0.166960,1.617219,0.522675,-0.424382,-0.817119
1.852732,-1.731263,-0.689063,0.311629,0.685120,-0.622455,-0.869004,-1.813386,-0.010614,-0.165490,12.781913,-0.149298,0.450069,-0.092037,0.440660,-1.341547,0.607823,-0.220826,0.000000,-0.857294,0.722920,1.956661,-0.521259,0.626509,0.724759,0.908776,0.534544,-0.744201,-0.535925
1.635253,-1.215384,-0.433883,-0.070839,0.985368,-0.421563,-1.511969,-2.348624,-0.070365,-0.192192,18.045452,0.331832,0.228170,-0.039162,0.178701,-1.624993,0.687277,0.003868,0.000000,-0.527176,1.100750,0.881671,-0.446346,-0.260677,1.170618,0.554554,0.540479,-0.904110,-0.395328
0.570187,0.948822,0.104225,-1.554440,0.512758,0.325980,-2.325782,-4.398572,-0.204881,-0.407991,18.548455,0.027591,-0.803329,1.674795,-1.125973,-1.252767,0.057431,-0.000686,0.000000,0.464403,0.972431,0.202718,-1.219475,-0.899266,0.630319,0.361218,0.401569,-1.012888,0.472813
0.398035,1.389357,0.124611,-1.681382,0.563849,0.336817,-1.830385,-4.264463,-0.435635,-0.477066,15.751153,-0.041889,-0.770068,1.374685,-0.693177,-0.982985,0.020485,0.137629,0.000000,0.376142,0.785531,0.217800,-1.120000,-0.533019,0.376880,0.234274,0.231092,-0.723664,0.450125
0.053732,2.270426,0.165383,-1.935266,0.666030,0.358492,-0.839592,-3.996246,-0.897142,-0.615216,10.156549,-0.180849,-0.703545,0.774466,0.172415,-0.443423,-0.053408,0.414259,0.000000,0.199619,0.411730,0.247965,-0.921049,0.199477,-0.130000,-0.019614,-0.109864,-0.145216,0.404750
-0.366554,2.777888,0.184192,-1.724669,0.802786,0.390057,-0.101623,-2.991236,-1.140929,-0.705869,5.708538,-0.267183,-0.357588,-0.018109,0.136335,-0.120850,0.147790,0.620549,0.000000,0.094656,0.491081,0.182052,-0.694882,0.309167,0.059460,-0.024345,-0.005865,0.021899,0.308466
-0.576697,3.031619,0.193596,-1.619371,0.871164,0.405840,0.267362,-2.488731,-1.262822,-0.751195,3.484533,-0.310349,-0.184609,-0.414397,0.118295,0.040437,0.248389,0.723694,0.000000,0.042175,0.530757,0.149095,-0.581798,0.364012,0.154189,-0.026711,0.046134,0.105457,0.260324
-0.860456,1.678687,0.019380,-1.144142,0.145092,0.413546,1.043589,-0.627875,-1.154133,-0.875541,-0.491388,-0.493605,-0.015814,-0.087238,1.220299,-0.053365,-0.008816,0.614193,0.000000,0.083572,0.383001,0.413811,-0.139147,0.427737,0.634829,0.241756,0.306148,0.051093,0.073486
-0.650269,1.115240,-0.019524,-1.153111,0.079973,0.604901,1.042476,-0.255883,-0.993918,-1.304213,-0.880022,-0.548882,-0.157042,0.357429,1.518601,-0.272098,-0.343493,0.607506,0.000000,0.277663,0.113372,0.627202,0.047213,0.542859,0.980253,0.328645,0.392254,0.034687,0.102303
